state,year,quarter,pi
Virginia,1992,3,1.9603162
Virginia,1992,4,1.5263647
Virginia,1993,1,0.41480574
Virginia,1993,2,1.0437701
Virginia,1993,3,1.2390208
Virginia,1993,4,1.6424344
Virginia,1994,1,3.0126612
Virginia,1994,2,1.779982
Virginia,1994,3,2.8281672
Virginia,1994,4,2.4014876
Virginia,1995,1,2.5640118
Virginia,1995,2,3.4838207
Virginia,1995,3,1.9642128
Virginia,1995,4,1.3327721
Virginia,1996,1,1.6022744
Virginia,1996,2,1.9635067
Virginia,1996,3,2.4570706
Virginia,1996,4,3.1762211
Virginia,1997,1,2.1290462
Virginia,1997,2,1.2034857
Virginia,1997,3,0.52630335
Virginia,1997,4,0.170653
Virginia,1998,1,1.3512403
Virginia,1998,2,1.9213638
Virginia,1998,3,2.3491638
Virginia,1998,4,2.9822946
Virginia,1999,1,2.4918947
Virginia,1999,2,2.5557997
Virginia,1999,3,2.3850722
Virginia,1999,4,2.9050014
Virginia,2000,1,3.3473845
Virginia,2000,2,3.2271276
Virginia,2000,3,3.1331017
Virginia,2000,4,1.7594693
Virginia,2001,1,1.5545359
Virginia,2001,2,1.7582979
Virginia,2001,3,1.960552
Virginia,2001,4,1.3384249
Virginia,2002,1,0.55699748
Virginia,2002,2,1.1853143
Virginia,2002,3,0.71078694
Virginia,2002,4,1.2443802
Virginia,2003,1,2.0054362
Virginia,2003,2,1.1165396
Virginia,2003,3,1.5550065
Virginia,2003,4,2.494997
Virginia,2004,1,2.4650331
Virginia,2004,2,4.1443472
Virginia,2004,3,4.6383967
Virginia,2004,4,4.0400624
Virginia,2005,1,3.8969076
Virginia,2005,2,3.3074405
Virginia,2005,3,3.4533412
Virginia,2005,4,4.3856916
Virginia,2006,1,4.0667367
Virginia,2006,2,3.4539356
Virginia,2006,3,2.4304171
Virginia,2006,4,2.4443209
Virginia,2007,1,3.3725443
Virginia,2007,2,3.2844403
Virginia,2007,3,3.5866051
Virginia,2007,4,2.9369948
Virginia,2008,1,2.77123
Virginia,2008,2,3.4695222
Virginia,2008,3,4.729507
Virginia,2008,4,2.717118
Virginia,2009,1,1.6610272
Virginia,2009,2,0.061783466
Virginia,2009,3,-1.7007495
Virginia,2009,4,0.22371592
Virginia,2010,1,0.69622934
Virginia,2010,2,1.5421242
Virginia,2010,3,2.0521662
Virginia,2010,4,1.9330153
Virginia,2011,1,3.1682301
Virginia,2011,2,4.8555417
Virginia,2011,3,5.378387
Virginia,2011,4,4.9210963
Virginia,2012,1,3.5021958
Virginia,2012,2,2.56125
Virginia,2012,3,0.7214461
Virginia,2012,4,0.21714757
Virginia,2013,1,0.62409836
Virginia,2013,2,0.49870053
Virginia,2013,3,1.8878102
Virginia,2013,4,1.3803205
Virginia,2014,1,1.4707474
Virginia,2014,2,1.3346751
Virginia,2014,3,1.1340444
Virginia,2014,4,0.99082905
Virginia,2015,1,-0.64858204
Virginia,2015,2,-1.4124057
Virginia,2015,3,-1.171562
Virginia,2015,4,0.14489484
Virginia,2016,1,0.2639319
Virginia,2016,2,1.2930807
Virginia,2016,3,0.88305324
Virginia,2016,4,1.759519
Virginia,2017,1,3.4047682
Virginia,2017,2,2.3396118
Virginia,2017,3,2.2084236
Virginia,2017,4,0.6475513
Washington,1978,1,6.1492682
Washington,1978,2,7.0646062
Washington,1978,3,6.1900229
Washington,1978,4,5.8754449
Washington,1979,1,6.1727133
Washington,1979,2,6.0141587
Washington,1979,3,7.0697923
Washington,1979,4,8.0026426
Washington,1980,1,8.4811001
Washington,1980,2,9.0486202
Washington,1980,3,8.9710474
Washington,1980,4,7.7588849
Washington,1981,1,7.1024008
Washington,1981,2,6.6984844
Washington,1981,3,6.1617436
Washington,1981,4,5.6757078
Washington,1982,1,0.77126718
Washington,1982,2,-1.8915615
Washington,1982,3,-2.2472706
Washington,1982,4,-2.2203102
Washington,1983,1,0.99384195
Washington,1983,2,2.8160505
Washington,1983,3,2.8593204
Washington,1983,4,2.6731031
Washington,1984,1,3.1573422
Washington,1984,2,2.3369498
Washington,1984,3,2.1956849
Washington,1984,4,0.8970679
Washington,1985,1,0.735129
Washington,1985,2,0.95953852
Washington,1985,3,0.26330525
Washington,1985,4,1.038677
Washington,1986,1,1.446393
Washington,1986,2,0.63672715
Washington,1986,3,1.220059
Washington,1986,4,0.96696806
Washington,1989,1,3.4768715
Washington,1989,2,4.381422
Washington,1989,3,4.3010278
Washington,1989,4,3.3228462
Washington,1990,1,4.5232115
Washington,1990,2,4.3732462
Washington,1990,3,5.0629988
Washington,1990,4,5.3753662
Washington,1991,1,5.0168629
Washington,1991,2,4.3228116
Washington,1991,3,3.5571887
Washington,1991,4,3.4466293
Washington,1992,1,3.0926046
Washington,1992,2,2.7196681
Washington,1992,3,3.1405911
Washington,1992,4,3.3297758
Washington,1993,1,2.483496
Washington,1993,2,2.7743945
Washington,1993,3,2.5773351
Washington,1993,4,2.142942
Washington,1994,1,2.3576353
Washington,1994,2,2.4099624
Washington,1994,3,2.7099648
Washington,1994,4,2.1727691
Washington,1995,1,1.8947481
Washington,1995,2,2.2551711
Washington,1995,3,2.3653111
Washington,1995,4,2.5018442
Washington,1996,1,2.6136098
Washington,1996,2,3.1071634
Washington,1996,3,2.5779922
Washington,1996,4,3.0314801
Washington,1997,1,2.8956759
Washington,1997,2,2.1528108
Washington,1997,3,2.1197522
Washington,1997,4,1.9120402
Washington,1998,1,2.0932274
Washington,1998,2,2.1808734
Washington,1998,3,2.3941312
Washington,1998,4,2.0746727
Washington,1999,1,2.2494307
Washington,1999,2,2.4751074
Washington,1999,3,2.3305864
Washington,1999,4,2.5421512
Washington,2000,1,2.5505211
Washington,2000,2,2.7035158
Washington,2000,3,3.3021638
Washington,2000,4,3.4286599
Washington,2001,1,4.3885436
Washington,2001,2,4.9393892
Washington,2001,3,4.9210467
Washington,2001,4,4.3147802
Washington,2002,1,2.6462653
Washington,2002,2,2.0546255
Washington,2002,3,1.3642412
Washington,2002,4,1.2938541
Washington,2003,1,1.4239345
Washington,2003,2,1.4564145
Washington,2003,3,2.1506085
Washington,2003,4,2.0697348
Washington,2004,1,2.2403026
Washington,2004,2,2.4958587
Washington,2004,3,1.385816
Washington,2004,4,2.4921858
Washington,2005,1,3.0002067
Washington,2005,2,2.8213689
Washington,2005,3,2.4950609
Washington,2005,4,2.567734
Washington,2006,1,3.1335762
Washington,2006,2,3.7201686
Washington,2006,3,4.8576684
Washington,2006,4,4.4962778
Washington,2007,1,4.0791187
Washington,2007,2,3.4096179
Washington,2007,3,3.6938937
Washington,2007,4,4.0604601
Washington,2008,1,4.2621732
Washington,2008,2,4.8637166
Washington,2008,3,5.2219639
Washington,2008,4,3.933006
Washington,2009,1,3.0481901
Washington,2009,2,2.0386612
Washington,2009,3,1.3465487
Washington,2009,4,0.93758649
Washington,2010,1,1.0221182
Washington,2010,2,1.384897
Washington,2010,3,2.2877803
Washington,2010,4,3.2701437
Washington,2011,1,3.7415299
Washington,2011,2,3.7671988
Washington,2011,3,3.2375827
Washington,2011,4,2.8303096
Washington,2012,1,2.2609136
Washington,2012,2,2.4662073
Washington,2012,3,2.7027612
Washington,2012,4,2.0438292
Washington,2013,1,1.7084523
Washington,2013,2,1.6250978
Washington,2013,3,1.1088418
Washington,2013,4,0.80804634
Washington,2014,1,1.0864962
Washington,2014,2,1.8811452
Washington,2014,3,1.3438517
Washington,2014,4,0.9134075
Washington,2015,1,0.5017128
Washington,2015,2,0.78419918
Washington,2015,3,0.67245394
Washington,2015,4,0.80809271
Washington,2016,1,0.37863576
Washington,2016,2,-0.31338227
Washington,2016,3,-0.52320695
Washington,2016,4,0.39590213
Washington,2017,1,2.755722
Washington,2017,2,3.0813203
Washington,2017,3,2.7158418
Washington,2017,4,2.5335829
Wisconsin,1978,1,4.0020518
Wisconsin,1978,2,3.8777747
Wisconsin,1978,3,4.7982559
Wisconsin,1978,4,5.1509471
Wisconsin,1979,1,5.5377665
Wisconsin,1979,2,5.5103598
Wisconsin,1979,3,7.5035534
Wisconsin,1979,4,7.9156528
Wisconsin,1980,1,7.7487721
Wisconsin,1980,2,9.1355906
Wisconsin,1980,3,8.6504765
Wisconsin,1980,4,8.0617018
Wisconsin,1981,1,9.4143658
Wisconsin,1981,2,8.5113087
Wisconsin,1981,3,8.3375587
Wisconsin,1981,4,8.2803564
Wisconsin,1982,1,5.2565436
Wisconsin,1982,2,4.7307372
Wisconsin,1982,3,4.0352249
Wisconsin,1982,4,3.2841339
Wisconsin,1983,1,3.2495868
Wisconsin,1983,2,3.1843584
Wisconsin,1983,3,2.1754572
Wisconsin,1983,4,2.2221191
Wisconsin,1984,1,2.1191912
Wisconsin,1984,2,1.0870178
Wisconsin,1984,3,1.1552755
Wisconsin,1984,4,0.62443155
Wisconsin,1985,1,1.3457104
Wisconsin,1985,2,2.4246349
Wisconsin,1985,3,2.7780139
Wisconsin,1985,4,2.6054616
Wisconsin,1986,1,1.8391908
Wisconsin,1986,2,1.3641506
Wisconsin,1986,3,2.118345
Wisconsin,1986,4,1.7839742
Wisconsin,1989,1,3.4686317
Wisconsin,1989,2,3.697454
Wisconsin,1989,3,2.9170165
Wisconsin,1989,4,2.6094303
Wisconsin,1990,1,3.3808322
Wisconsin,1990,2,2.6926467
Wisconsin,1990,3,2.9755726
Wisconsin,1990,4,3.9304445
Wisconsin,1991,1,3.8173249
Wisconsin,1991,2,3.7300155
Wisconsin,1991,3,2.4102576
Wisconsin,1991,4,3.0046971
Wisconsin,1992,1,2.2763031
Wisconsin,1992,2,2.8670146
Wisconsin,1992,3,3.759464
Wisconsin,1992,4,2.5296202
Wisconsin,1993,1,2.8374269
Wisconsin,1993,2,2.8105903
Wisconsin,1993,3,3.6346953
Wisconsin,1993,4,3.1697946
Wisconsin,1994,1,3.3354735
Wisconsin,1994,2,2.5132563
Wisconsin,1994,3,2.3085313
Wisconsin,1994,4,2.9230416
Wisconsin,1995,1,2.814991
Wisconsin,1995,2,3.1136301
Wisconsin,1995,3,2.6433249
Wisconsin,1995,4,2.3237803
Wisconsin,1996,1,1.6590482
Wisconsin,1996,2,1.9078043
Wisconsin,1996,3,2.4138935
Wisconsin,1996,4,2.5854633
Wisconsin,1997,1,3.1526723
Wisconsin,1997,2,2.2236183
Wisconsin,1997,3,1.5089639
Wisconsin,1997,4,1.5015912
Wisconsin,1998,1,2.063391
Wisconsin,1998,2,2.6280687
Wisconsin,1998,3,2.9993587
Wisconsin,1998,4,2.787225
Wisconsin,1999,1,2.2483964
Wisconsin,1999,2,2.2281213
Wisconsin,1999,3,2.3193593
Wisconsin,1999,4,2.9176006
Wisconsin,2000,1,2.9182291
Wisconsin,2000,2,3.4278936
Wisconsin,2000,3,3.2503672
Wisconsin,2000,4,3.0459106
Wisconsin,2001,1,3.3618653
Wisconsin,2001,2,2.4655738
Wisconsin,2001,3,2.119395
Wisconsin,2001,4,1.3006094
Wisconsin,2002,1,1.0468557
Wisconsin,2002,2,1.9699745
Wisconsin,2002,3,1.8852837
Wisconsin,2002,4,2.8547356
Wisconsin,2003,1,3.3810492
Wisconsin,2003,2,2.8546374
Wisconsin,2003,3,3.4128263
Wisconsin,2003,4,2.972681
Wisconsin,2004,1,2.5850091
Wisconsin,2004,2,3.4117379
Wisconsin,2004,3,3.6149898
Wisconsin,2004,4,3.6728852
Wisconsin,2005,1,3.3338282
Wisconsin,2005,2,3.3407423
Wisconsin,2005,3,3.808202
Wisconsin,2005,4,3.7145016
Wisconsin,2006,1,3.430712
Wisconsin,2006,2,3.1738651
Wisconsin,2006,3,2.9376326
Wisconsin,2006,4,2.2200909
Wisconsin,2007,1,2.5144768
Wisconsin,2007,2,2.7437091
Wisconsin,2007,3,1.9333278
Wisconsin,2007,4,2.6152213
Wisconsin,2008,1,3.0332689
Wisconsin,2008,2,4.0180526
Wisconsin,2008,3,5.1154213
Wisconsin,2008,4,3.747448
Wisconsin,2009,1,2.3333077
Wisconsin,2009,2,0.11156326
Wisconsin,2009,3,-0.29953799
Wisconsin,2009,4,1.0027936
Wisconsin,2010,1,2.4480274
Wisconsin,2010,2,3.5987227
Wisconsin,2010,3,3.4086037
Wisconsin,2010,4,3.0938463
Wisconsin,2011,1,2.5828526
Wisconsin,2011,2,2.8761499
Wisconsin,2011,3,2.7995224
Wisconsin,2011,4,2.2973092
Wisconsin,2012,1,1.8789352
Wisconsin,2012,2,0.81226462
Wisconsin,2012,3,0.56522977
Wisconsin,2012,4,1.6589369
Wisconsin,2013,1,2.25191
Wisconsin,2013,2,2.3405943
Wisconsin,2013,3,1.2898173
Wisconsin,2013,4,0.4687691
Wisconsin,2014,1,1.4249406
Wisconsin,2014,2,1.6221153
Wisconsin,2014,3,1.9793007
Wisconsin,2014,4,1.6412948
Wisconsin,2015,1,-0.11927823
Wisconsin,2015,2,-0.67426223
Wisconsin,2015,3,0.21515329
Wisconsin,2015,4,0.34394538
Wisconsin,2016,1,0.070328996
Wisconsin,2016,2,-0.018867632
Wisconsin,2016,3,-0.68384504
Wisconsin,2016,4,0.16877572
Wisconsin,2017,1,1.7405573
Wisconsin,2017,2,2.2469196
Wisconsin,2017,3,2.4320896
Wisconsin,2017,4,2.0462403
